age,income,loan_amount,credit_history_years,num_accounts,employment_type,education,target
24,67514.61,11294.65,3,3,self_employed,secondary,0
58,77316.34,30879.64,10,2,self_employed,secondary,0
25,74269.21,9116.42,1,8,employed,master,0
52,71774.71,14044.55,9,8,employed,bachelor,1
54,58031.65,20113.3,12,6,self_employed,bachelor,1
21,64898.78,22136.44,2,9,employed,bachelor,1
26,81270.18,25220.61,14,5,unemployed,phd,0
59,46958.51,18427.97,14,3,employed,secondary,0
44,47431.84,23407.3,4,3,employed,master,0
24,63628.63,9679.13,1,2,employed,bachelor,0
69,68305.59,22344.66,4,9,self_employed,master,1
31,43517.87,22237.83,3,6,employed,secondary,1
18,58504.75,27103.09,4,7,self_employed,bachelor,0
66,58120.02,1652.51,13,3,unemployed,master,1
18,15694.4,7742.54,2,7,self_employed,master,0
46,55608.12,21585.13,4,3,employed,secondary,0
69,56853.64,1000.0,11,5,employed,bachelor,1
48,56794.14,18936.05,0,6,unemployed,secondary,0
48,88318.29,23478.44,0,9,employed,secondary,1
38,35684.03,10389.0,4,6,unemployed,bachelor,0
24,43507.55,11558.48,14,7,unemployed,phd,0
47,10000.0,6406.9,12,6,self_employed,bachelor,1
64,50381.67,10827.62,13,4,self_employed,secondary,0
22,52087.13,11059.45,12,9,unemployed,secondary,1
63,49800.46,9537.27,1,9,self_employed,bachelor,1
39,82153.55,9098.57,6,3,self_employed,secondary,1
45,77212.35,12831.96,7,9,employed,master,1
26,61557.13,12735.17,2,5,employed,secondary,0
50,52587.74,29993.06,14,7,employed,secondary,1
27,80523.79,11846.52,9,5,unemployed,bachelor,1
32,59604.84,17753.2,12,7,self_employed,secondary,1
55,43634.6,10384.94,3,8,self_employed,bachelor,0
20,25675.03,10283.23,10,4,employed,bachelor,1
41,51173.71,1365.04,1,7,unemployed,secondary,0
48,75092.87,2429.07,0,5,employed,bachelor,0
24,105530.77,5344.01,9,8,self_employed,bachelor,1
33,61232.21,16469.57,1,2,employed,bachelor,1
35,44692.89,23609.39,4,7,unemployed,secondary,1
52,36300.7,1000.0,11,6,self_employed,bachelor,1
68,71039.1,10607.39,7,5,employed,bachelor,1
61,24707.68,4064.87,5,4,employed,secondary,0
27,71006.9,12885.78,4,7,employed,secondary,1
18,76354.23,23606.16,10,4,employed,secondary,1
20,68725.59,11424.94,14,1,employed,secondary,0
48,55606.77,14619.86,11,9,employed,secondary,1
26,71298.81,26641.83,5,5,employed,phd,1
30,63418.77,18663.21,6,2,employed,bachelor,0
62,44437.52,8919.27,1,3,self_employed,bachelor,1
63,97008.25,16271.32,2,8,employed,secondary,1
61,52966.41,8379.61,4,3,employed,secondary,0
31,75515.05,18363.86,5,3,unemployed,master,0
50,11627.71,19122.72,14,5,employed,bachelor,1
49,85529.42,4062.72,13,1,self_employed,phd,0
27,89375.27,16401.2,1,6,unemployed,secondary,0
46,60596.68,14059.41,4,1,self_employed,secondary,1
45,71175.42,19357.42,0,8,employed,bachelor,0
38,71170.3,21650.78,0,4,employed,secondary,0
57,47144.33,18819.6,5,2,self_employed,secondary,0
53,70942.45,12574.45,14,5,self_employed,secondary,1
45,43827.39,22466.64,2,2,employed,secondary,1
55,47824.86,8015.5,10,3,self_employed,master,0
57,82538.86,4435.82,5,2,unemployed,master,1
47,79493.15,1000.0,8,7,self_employed,bachelor,0
31,45872.49,14438.87,13,9,employed,bachelor,1
57,45328.47,8427.63,12,5,employed,master,1
55,47088.07,18182.04,12,1,employed,bachelor,0
69,74652.79,1000.0,6,1,employed,master,0
25,40000.3,9822.57,0,8,self_employed,bachelor,0
39,67134.25,18762.16,14,4,employed,phd,1
66,74936.94,6761.31,14,3,employed,secondary,1
44,58235.09,18274.05,12,1,employed,bachelor,1
67,80201.27,10543.82,7,6,unemployed,master,1
18,53913.8,14737.53,4,1,unemployed,master,0
19,55722.89,19761.26,2,9,self_employed,master,0
59,40455.08,22622.38,5,2,unemployed,bachelor,1
36,80343.55,15739.94,5,1,unemployed,bachelor,0
45,44669.59,8487.92,4,7,employed,secondary,0
40,66995.44,11335.69,14,4,employed,bachelor,1
39,58573.68,20095.64,9,7,self_employed,secondary,1
66,38944.34,6829.97,3,1,self_employed,bachelor,1
22,47817.94,13575.47,9,8,employed,master,1
58,87657.44,11912.93,10,3,unemployed,master,0
64,64033.15,14173.11,7,7,employed,bachelor,1
52,39816.99,6925.74,14,9,unemployed,secondary,1
38,66106.57,1000.0,14,5,employed,bachelor,1
26,57077.72,19165.94,6,4,employed,secondary,0
53,129080.93,22713.05,7,3,unemployed,secondary,0
42,65702.48,1000.0,3,7,self_employed,master,0
25,52387.5,17951.41,11,1,self_employed,bachelor,0
36,88400.56,23665.46,13,2,self_employed,secondary,0
68,23179.28,19767.29,9,6,employed,bachelor,1
31,61886.4,11666.64,3,1,employed,secondary,0
27,99888.57,7452.03,7,3,employed,bachelor,1
53,57676.01,15647.82,11,6,employed,secondary,1
28,25333.98,16982.28,0,3,employed,secondary,1
65,52081.64,15766.46,8,9,employed,bachelor,0
62,89090.36,13558.92,9,9,employed,bachelor,1
69,67521.39,6338.79,8,1,employed,bachelor,1
65,43222.88,18381.51,9,2,employed,master,0
30,46295.14,18766.84,13,9,employed,master,1
29,48805.99,16606.58,1,1,unemployed,master,0
35,67223.96,15887.95,8,5,unemployed,phd,0
42,86763.92,28434.0,11,9,self_employed,master,1
63,81048.46,10004.97,12,6,employed,master,1
56,69120.24,25251.48,7,3,self_employed,secondary,0
51,33367.1,9127.8,14,1,employed,secondary,0
63,33441.35,23871.6,4,4,employed,bachelor,1
51,70665.04,24866.94,6,5,unemployed,master,1
37,33090.58,12655.59,12,1,employed,master,1
39,55488.66,28287.7,6,5,unemployed,bachelor,0
44,66083.01,18752.29,5,4,self_employed,master,1
22,37248.12,7981.82,8,3,employed,bachelor,1
56,39514.75,12006.75,9,9,employed,bachelor,1
51,58117.58,24062.1,14,9,self_employed,secondary,1
56,70073.01,22384.52,9,7,employed,bachelor,1
45,81230.38,6535.68,2,6,employed,secondary,1
58,72141.07,13885.94,0,5,employed,secondary,1
67,61473.13,16628.18,14,1,unemployed,bachelor,1
47,45076.1,10939.16,6,3,employed,secondary,0
41,38581.86,33862.4,3,1,unemployed,master,0
23,49782.46,16869.31,3,4,self_employed,bachelor,0
58,68198.71,14505.5,1,5,employed,bachelor,1
65,66732.47,24526.81,2,6,employed,secondary,0
54,18001.96,12078.29,11,4,self_employed,master,1
63,44286.46,23059.42,9,3,employed,bachelor,1
62,84090.15,1658.14,8,7,employed,bachelor,1
59,61584.3,11370.77,0,2,employed,bachelor,1
44,31659.82,23392.56,10,2,unemployed,bachelor,0
23,107116.42,27561.58,14,7,self_employed,bachelor,1
18,59421.17,8813.63,13,6,employed,bachelor,1
28,67686.68,7881.43,5,8,employed,master,0
40,67990.5,19539.57,9,7,employed,secondary,1
56,52648.09,10015.73,4,9,self_employed,master,1
41,45448.53,12851.38,13,6,employed,bachelor,1
19,102433.5,22011.24,13,8,unemployed,secondary,1
28,80064.12,10647.18,3,2,unemployed,secondary,0
68,76438.74,1000.0,7,5,employed,bachelor,1
69,71525.78,4591.32,3,9,unemployed,secondary,1
37,39933.65,15079.64,9,8,self_employed,master,1
59,85550.6,1000.0,4,4,self_employed,bachelor,1
55,43137.35,12622.72,10,9,employed,phd,0
66,65665.74,3863.23,14,3,unemployed,secondary,1
64,27212.2,28119.51,13,1,employed,bachelor,1
50,19182.82,32321.14,2,8,self_employed,secondary,1
38,66365.82,6534.42,1,4,employed,bachelor,1
50,43818.01,17054.07,12,1,employed,bachelor,1
34,20216.65,7316.77,1,2,unemployed,bachelor,0
36,70812.19,12525.48,6,1,employed,bachelor,1
49,102401.62,29427.75,14,9,employed,secondary,1
47,87791.21,11266.49,6,8,self_employed,secondary,1
48,54853.64,12711.7,0,9,employed,bachelor,0
38,60176.91,7459.77,14,2,unemployed,secondary,0
39,77754.13,24169.52,10,8,unemployed,bachelor,1
18,82442.56,1000.0,4,6,employed,bachelor,1
49,53129.29,11457.62,9,3,employed,master,0
47,60683.55,14632.91,9,7,unemployed,phd,1
66,66012.3,9711.38,8,9,unemployed,bachelor,1
44,71077.53,21908.36,14,5,employed,master,1
42,57338.47,24616.22,11,1,self_employed,master,1
21,57598.3,3703.68,3,8,self_employed,secondary,1
28,87596.65,31747.89,14,2,employed,master,1
35,84190.41,3613.93,14,2,self_employed,bachelor,1
37,69548.21,25309.05,0,6,employed,bachelor,0
36,94382.18,16198.62,4,8,employed,bachelor,1
38,52271.08,10970.39,9,8,employed,master,1
57,92459.47,11725.06,13,8,unemployed,master,1
24,70850.31,14731.9,10,8,employed,master,1
35,125420.52,16667.34,8,2,employed,secondary,1
26,36150.36,7638.77,4,3,employed,phd,1
34,46213.09,13128.48,1,7,employed,bachelor,0
53,68375.96,8834.62,13,4,unemployed,master,1
20,67944.68,5279.6,7,7,employed,master,0
35,99002.78,8461.51,6,5,employed,secondary,1
19,46632.51,5800.2,14,5,unemployed,secondary,1
67,78098.37,11638.76,2,1,employed,master,0
55,83249.26,18459.8,3,6,employed,master,1
30,74092.96,15965.68,12,8,self_employed,master,1
28,40780.07,30794.76,4,8,self_employed,bachelor,0
23,88155.18,1000.0,14,4,employed,secondary,1
42,84586.5,18754.73,12,7,self_employed,bachelor,1
57,71991.69,15051.36,1,2,self_employed,bachelor,0
48,64086.95,21525.36,6,6,self_employed,master,1
63,64522.16,20731.72,11,4,employed,bachelor,1
35,58425.28,13680.07,7,9,self_employed,bachelor,0
32,72815.7,16381.21,3,7,employed,bachelor,0
42,60622.7,9047.45,0,1,self_employed,master,0
28,43029.5,19909.44,0,8,unemployed,bachelor,0
68,39028.17,1000.0,2,7,unemployed,secondary,0
27,44959.27,21214.61,3,2,self_employed,bachelor,0
42,64442.64,14814.61,4,3,employed,bachelor,0
45,59460.88,11103.5,12,2,employed,secondary,1
20,64306.88,13139.73,7,3,employed,bachelor,1
42,70016.26,13726.43,2,9,employed,secondary,1
41,47453.58,25378.43,1,9,self_employed,bachelor,0
31,89313.2,40867.95,1,5,self_employed,bachelor,1
24,54645.78,24758.97,4,4,employed,bachelor,0
20,51331.46,10477.39,11,4,employed,bachelor,0
18,69647.72,20038.25,0,9,unemployed,bachelor,1
43,23269.8,20386.63,6,2,employed,secondary,0
22,44189.31,7598.71,6,7,employed,secondary,1
67,79621.46,4913.61,2,9,employed,master,1
30,25251.56,14493.75,0,8,employed,master,0
51,82351.48,21461.66,3,7,self_employed,secondary,0
53,90222.73,2105.53,2,9,employed,secondary,1
43,52610.89,9232.82,11,2,employed,master,1
63,65836.26,19581.21,13,9,employed,secondary,1
23,82381.74,15333.79,9,1,employed,phd,1
30,50664.22,26330.19,11,1,employed,master,1
31,77355.51,3709.06,11,2,employed,secondary,1
25,46577.02,33817.32,13,6,unemployed,secondary,0
33,50447.95,2696.06,1,3,self_employed,phd,0
34,44013.27,1000.0,14,6,employed,secondary,1
57,66852.94,14528.7,6,1,employed,bachelor,0
33,83159.38,5924.33,8,7,self_employed,secondary,1
63,56317.74,14689.95,11,3,employed,bachelor,1
58,34575.02,14410.18,7,5,employed,master,0
64,38345.86,13433.81,3,2,employed,bachelor,1
23,67891.99,8260.71,0,9,employed,secondary,1
69,96882.33,18461.25,2,4,unemployed,bachelor,0
49,67874.5,12461.3,1,6,employed,bachelor,1
69,52262.07,23829.32,5,5,unemployed,secondary,0
36,75323.68,13557.02,11,6,unemployed,master,1
67,55210.03,7282.82,5,5,unemployed,bachelor,1
48,52434.3,1498.32,8,1,self_employed,secondary,0
21,40830.82,13623.12,2,8,unemployed,phd,1
39,88168.98,4846.36,8,6,employed,bachelor,1
25,10000.0,4200.31,14,3,unemployed,secondary,1
66,75957.18,19219.66,4,1,employed,secondary,1
33,50725.1,1000.0,7,8,self_employed,bachelor,1
29,51793.19,26297.55,14,3,self_employed,secondary,0
46,93846.3,16277.73,9,9,employed,secondary,0
40,45717.38,14649.26,5,7,employed,master,1
23,46398.62,6721.87,1,9,employed,bachelor,1
60,57392.12,21114.98,14,6,employed,secondary,1
61,68276.95,14976.76,9,2,employed,bachelor,1
56,51162.88,9511.23,0,1,employed,bachelor,0
50,28522.82,16598.6,8,3,employed,bachelor,0
38,42686.04,1537.72,14,4,employed,phd,1
46,85626.68,1917.38,13,6,employed,secondary,1
45,61495.54,6038.51,2,9,employed,secondary,0
26,69021.75,17796.22,6,2,employed,secondary,0
22,54771.58,14973.93,14,6,employed,secondary,1
31,46810.05,23391.83,11,1,employed,bachelor,1
41,93551.39,7640.08,8,5,unemployed,secondary,0
26,56236.16,19597.34,4,1,employed,bachelor,0
23,51132.6,14089.04,11,4,employed,master,1
62,81922.85,7455.64,8,6,employed,master,1
37,45552.79,18082.46,7,7,unemployed,bachelor,0
48,48105.45,14471.91,13,8,employed,bachelor,0
45,60204.93,9967.05,5,5,employed,bachelor,0
56,60005.4,15335.99,9,3,employed,bachelor,0
56,65192.23,13963.76,0,9,employed,bachelor,0
33,101833.38,13770.5,10,9,employed,secondary,1
62,66724.96,11699.25,8,9,unemployed,secondary,1
37,12438.92,4560.41,13,8,unemployed,bachelor,1
61,66525.98,15598.12,4,8,employed,bachelor,0
39,60757.6,8578.29,13,1,employed,secondary,1
23,60869.0,6837.37,8,6,employed,secondary,0
57,64918.95,13074.4,3,4,unemployed,master,1
19,59426.43,20872.21,2,3,unemployed,secondary,0
58,58947.76,16484.91,2,1,employed,bachelor,0
20,72260.88,10750.86,4,2,employed,secondary,1
28,49158.38,10429.23,8,9,employed,secondary,1
49,41046.27,20086.51,13,9,self_employed,master,0
66,120475.63,1000.0,14,7,employed,secondary,1
39,45682.85,21378.92,10,1,employed,secondary,1
24,62002.86,1000.0,7,7,employed,phd,1
30,30086.79,3676.74,9,2,employed,bachelor,1
64,62329.37,10885.87,4,7,unemployed,bachelor,1
55,41335.49,32360.99,3,1,employed,bachelor,0
23,51150.54,28419.35,8,3,employed,secondary,0
38,80901.29,20651.9,12,2,self_employed,bachelor,1
31,69440.19,17852.34,0,9,self_employed,bachelor,0
27,71368.19,1000.0,1,6,self_employed,secondary,0
62,24575.9,16254.07,2,9,self_employed,secondary,1
50,96737.9,10606.23,3,1,employed,bachelor,1
27,36162.37,8466.65,2,7,employed,secondary,0
51,90571.22,16238.42,1,5,employed,secondary,1
39,80430.88,11231.12,0,5,self_employed,bachelor,1
21,71546.65,21954.4,5,8,unemployed,bachelor,0
41,42900.3,1000.0,10,1,employed,bachelor,1
27,63031.8,15600.09,2,9,self_employed,secondary,0
30,50581.57,7967.22,4,1,self_employed,bachelor,0
63,60580.79,11722.91,14,4,unemployed,master,0
54,55002.55,17437.01,2,2,employed,bachelor,0
24,19227.79,6061.54,14,5,employed,master,1
62,82435.68,16313.86,7,6,self_employed,bachelor,1
47,58377.86,13301.29,10,6,self_employed,secondary,0
63,50303.99,9715.31,4,8,self_employed,bachelor,1
56,48793.46,11235.42,4,7,unemployed,bachelor,0
35,67169.19,13763.58,5,9,employed,master,0
45,42124.87,8857.31,1,5,self_employed,secondary,1
45,14896.49,15056.76,4,2,employed,secondary,1
55,68142.6,12774.59,13,2,employed,master,0
30,70382.06,10109.74,0,3,employed,secondary,0
35,56007.36,27718.74,8,6,employed,bachelor,1
30,37041.94,18321.92,10,1,employed,secondary,1
33,61778.71,11938.3,2,9,self_employed,phd,1
26,30709.35,16166.88,1,9,unemployed,secondary,0
19,39455.39,6785.44,8,2,employed,bachelor,0
66,44986.04,11505.83,3,8,employed,bachelor,1
21,76878.78,12439.38,14,6,employed,phd,1
64,52747.78,5025.65,2,5,employed,phd,1
18,51042.67,18098.83,1,7,employed,master,1
58,99093.85,10955.1,4,6,employed,secondary,1
35,67049.25,12156.27,4,3,unemployed,bachelor,0
44,66779.89,10450.24,2,6,employed,master,0
32,52605.99,38672.72,9,2,self_employed,bachelor,0
43,48072.57,9699.08,5,3,self_employed,master,0
41,16271.87,1000.0,7,9,employed,master,1
45,79374.81,2200.54,3,2,employed,secondary,1
38,68966.19,21074.42,1,6,employed,secondary,0
45,56416.68,25691.62,0,3,employed,secondary,0
60,57255.47,9545.62,0,5,unemployed,bachelor,0
40,74722.89,25231.6,13,3,employed,bachelor,0
36,28905.8,20932.72,3,6,employed,secondary,0
24,48202.37,13484.16,4,6,employed,bachelor,0
36,37273.94,12916.43,8,6,employed,secondary,1
24,95430.19,16446.96,1,3,unemployed,bachelor,1
27,77513.11,22019.65,9,6,employed,bachelor,1
67,15946.15,18178.36,7,7,self_employed,bachelor,0
22,29724.77,9585.53,11,7,employed,secondary,0
43,57353.09,13606.34,1,6,employed,bachelor,0
61,50551.2,30850.11,0,3,employed,master,0
67,33512.36,17009.71,11,5,unemployed,bachelor,0
25,98895.24,21954.6,5,5,employed,phd,1
26,66250.8,19319.08,0,9,self_employed,secondary,0
37,69496.33,17186.86,8,4,employed,secondary,1
46,46159.7,15869.59,6,3,self_employed,secondary,0
67,74445.48,22179.13,14,7,employed,bachelor,1
28,52391.34,20749.14,14,6,self_employed,secondary,0
26,54333.14,17111.15,8,4,employed,master,0
31,72220.04,9449.9,2,1,employed,bachelor,0
63,27420.05,18084.47,11,7,unemployed,master,1
19,91940.56,14463.94,3,7,employed,bachelor,1
37,63647.78,12533.95,12,9,employed,bachelor,1
24,85618.88,36430.21,9,5,employed,bachelor,0
26,38491.6,2687.59,5,5,employed,bachelor,1
65,41536.7,22668.1,14,2,employed,master,1
18,36762.0,8098.63,7,5,employed,secondary,0
34,65005.95,16049.56,5,1,employed,master,1
65,61319.67,35548.7,2,5,employed,bachelor,0
49,50711.76,7301.05,9,7,self_employed,bachelor,0
21,39718.62,9209.02,4,8,unemployed,secondary,0
42,34668.07,14859.89,2,6,self_employed,secondary,0
68,59030.32,8222.26,1,8,employed,secondary,0
38,50688.26,22072.45,9,6,self_employed,bachelor,0
45,46287.86,10723.76,13,8,employed,secondary,1
45,90941.79,20232.08,3,4,self_employed,phd,1
52,58353.49,4366.49,3,6,employed,phd,1
27,85400.86,1000.0,9,6,employed,secondary,1
61,49334.96,13168.12,2,6,self_employed,bachelor,1
69,64895.53,2451.94,1,6,employed,secondary,1
25,58890.48,27146.15,9,8,self_employed,secondary,0
60,26047.55,2761.57,7,3,self_employed,secondary,1
60,88566.77,6698.51,0,3,employed,master,1
56,57296.93,18308.96,3,5,employed,master,0
37,74928.36,10309.09,2,6,self_employed,secondary,1
42,44959.43,2852.9,10,5,self_employed,secondary,1
61,56703.11,31319.71,9,2,self_employed,bachelor,1
25,42662.95,6986.93,11,8,employed,bachelor,0
61,84719.97,13429.94,1,5,self_employed,secondary,0
65,66228.19,13326.46,12,4,employed,master,1
53,67341.07,20682.47,3,8,employed,master,1
35,87163.68,18698.82,14,4,self_employed,bachelor,1
47,83126.83,8385.59,13,2,employed,master,1
20,75306.85,12393.38,6,9,employed,bachelor,1
66,31565.45,13184.62,11,4,employed,bachelor,1
35,46086.42,20991.68,10,9,self_employed,master,1
20,39922.24,5653.42,11,5,unemployed,bachelor,1
59,74550.67,31144.88,0,3,unemployed,bachelor,0
52,63413.04,8926.53,1,4,employed,secondary,1
50,32189.75,14930.0,13,9,employed,bachelor,1
20,56225.12,5720.08,11,9,self_employed,secondary,0
57,30117.75,4614.73,9,2,employed,secondary,1
51,58936.87,8004.57,4,9,employed,bachelor,1
59,26892.55,7235.81,6,8,employed,bachelor,1
61,70576.55,11685.94,5,6,employed,secondary,1
29,67559.25,7168.28,6,2,self_employed,secondary,0
28,98158.97,20564.42,9,6,employed,master,1
66,76957.47,8736.13,11,4,employed,bachelor,1
45,51541.71,7849.48,5,2,self_employed,bachelor,0
40,76361.4,11856.25,12,9,self_employed,master,1
32,32046.72,22942.71,1,6,employed,master,0
51,40750.55,16719.01,12,1,employed,secondary,1
57,66662.85,14202.48,10,4,unemployed,bachelor,0
18,16835.01,3535.64,7,8,self_employed,secondary,1
46,59256.78,5858.33,5,4,employed,bachelor,1
69,39594.73,4772.72,5,5,self_employed,bachelor,1
32,62026.14,25454.81,5,2,unemployed,secondary,0
32,38445.27,19244.5,14,1,employed,bachelor,1
63,68484.96,8107.04,0,9,employed,secondary,1
21,60386.55,10485.03,9,9,employed,bachelor,1
38,88007.32,8397.68,14,1,self_employed,secondary,0
41,60134.69,7913.11,8,5,employed,master,0
59,44627.14,18682.41,9,7,employed,bachelor,1
24,55062.28,12699.71,8,8,employed,secondary,1
40,33115.27,31649.34,7,6,self_employed,master,0
25,68122.75,25002.88,9,8,self_employed,secondary,1
58,71797.0,25475.84,13,2,employed,bachelor,1
50,109383.92,20370.86,10,1,employed,bachelor,0
43,47563.28,11618.73,12,5,self_employed,secondary,1
38,54644.11,19782.33,8,3,employed,secondary,1
25,48484.83,12209.34,11,7,self_employed,secondary,1
65,64242.27,28042.21,13,4,employed,bachelor,1
51,67633.81,18234.24,3,4,unemployed,bachelor,0
34,58932.5,17098.88,12,5,employed,secondary,0
39,81726.52,16016.58,10,9,self_employed,secondary,1
55,47660.41,28922.13,6,1,employed,master,1
55,79723.48,3530.0,11,5,employed,secondary,1
41,70769.96,29706.3,2,4,self_employed,secondary,0
33,59759.4,13510.77,10,1,employed,bachelor,1
52,53701.27,3750.81,8,8,self_employed,secondary,1
52,108533.36,8982.32,13,9,employed,master,1
49,43659.83,1793.54,9,2,employed,secondary,1
21,65958.66,20229.25,7,7,unemployed,master,0
42,44995.62,6693.66,7,7,employed,bachelor,1
49,95712.41,16349.34,8,7,unemployed,secondary,1
67,77736.53,24073.74,13,5,employed,bachelor,1
45,46433.0,9623.86,11,3,employed,phd,1
35,70251.9,12855.17,1,1,self_employed,bachelor,0
46,65153.91,4573.07,7,1,employed,secondary,1
27,49667.5,11893.14,4,2,employed,master,1
22,75163.28,35592.19,2,5,employed,secondary,0
53,67786.11,21223.47,12,2,employed,secondary,0
69,64313.97,12882.16,12,7,self_employed,secondary,1
61,59161.61,10106.5,14,6,employed,master,1
48,68621.09,14658.93,5,4,employed,secondary,0
20,64587.75,16040.41,6,1,employed,secondary,0
69,61181.87,11647.44,11,5,employed,master,1
41,47179.68,19240.47,2,8,employed,bachelor,0
33,93875.32,7372.42,0,4,employed,secondary,1
64,38991.6,7332.9,6,8,self_employed,bachelor,1
56,68552.72,17961.56,9,3,self_employed,secondary,1
